,Unnamed: 0,Unnamed: 0.1,adv_loss,adv_prec1,epoch,nat_loss,nat_prec1,num_training_images,seed,source_eps,target_ds,time,train_loss,train_prec1,unfrozen_blocks
37,2228,1.0,-1.0,-1.0,21,9.000789878845215,46.86999893188477,100,20100000,4,cifar10,135.12070083618164,3.008657217025757,79.0,0
38,2229,2.0,-1.0,-1.0,41,6.481451654052735,59.40999984741211,100,20100000,4,cifar10,228.57895517349243,0.3164535462856293,97.0,0
39,2230,3.0,-1.0,-1.0,61,6.5842367340087895,59.52999877929688,100,20100000,4,cifar10,325.28055763244635,0.14786235988140106,97.0,0
40,2231,4.0,-1.0,-1.0,81,6.6115005065917964,59.36999893188477,100,20100000,4,cifar10,416.6232545375824,0.20496997237205505,96.0,0
41,2232,5.0,-1.0,-1.0,100,6.6329277160644535,59.519996643066406,100,20100000,4,cifar10,503.764493227005,0.07139930129051207,99.0,0
42,2233,0.0,-1.0,-1.0,1,34.796775173950195,11.039999961853027,100,20200000,0,cifar10,41.21565651893616,30.039020538330078,9.0,0
43,2234,1.0,-1.0,-1.0,21,11.996471746826172,38.87999725341797,100,20200000,0,cifar10,130.71128368377686,2.9871387481689453,71.0,0
44,2235,2.0,-1.0,-1.0,41,9.877511965942382,46.11000061035156,100,20200000,0,cifar10,206.6591329574585,1.3168412446975708,85.0,0
45,2236,3.0,-1.0,-1.0,61,9.584598194885254,47.21999740600586,100,20200000,0,cifar10,287.01725339889526,0.675189197063446,88.0,0
46,2237,4.0,-1.0,-1.0,81,9.513361933898926,46.98999786376953,100,20200000,0,cifar10,364.4196557998657,1.0090261697769165,88.0,0
47,2238,5.0,-1.0,-1.0,100,9.564617497253415,46.86999893188477,100,20200000,0,cifar10,440.59541630744934,0.3331625759601593,94.0,0
48,2239,0.0,-1.0,-1.0,1,25.506649746704106,13.25999927520752,100,20200000,3,cifar10,40.52759909629822,19.613727569580078,16.0,0
49,2240,1.0,-1.0,-1.0,21,9.377126561737061,44.47999954223633,100,20200000,3,cifar10,137.80468702316284,0.9552032351493835,82.0,0
50,2241,2.0,-1.0,-1.0,41,7.546723568725586,51.959999084472656,100,20200000,3,cifar10,227.21061754226685,0.10672862827777864,98.0,0
51,2242,3.0,-1.0,-1.0,61,7.466799958801269,52.43000030517578,100,20200000,3,cifar10,311.71433663368225,0.05318906158208847,99.0,0
52,2243,4.0,-1.0,-1.0,81,7.453932276916504,52.5,100,20200000,3,cifar10,399.52660655975336,0.1083911880850792,98.0,0
53,2244,5.0,-1.0,-1.0,100,7.445930422973633,52.57999801635742,100,20200000,3,cifar10,481.53689813613886,0.14271636307239532,97.0,0
54,2245,0.0,-1.0,-1.0,1,32.597651748657235,10.380000114440918,100,20200000,4,cifar10,40.8054735660553,30.18939781188965,8.0,0
55,2246,1.0,-1.0,-1.0,21,7.616688772583008,52.5099983215332,100,20200000,4,cifar10,137.5187859535217,1.2539689540863037,87.0,0
56,2247,2.0,-1.0,-1.0,41,5.9535757575988795,61.43000030517578,100,20200000,4,cifar10,223.5877544879913,0.3017624616622925,94.0,0
57,2248,3.0,-1.0,-1.0,61,6.042414055633545,61.53999710083008,100,20200000,4,cifar10,308.8981552124024,0.3232540488243103,92.0,0
58,2249,4.0,-1.0,-1.0,81,5.991650332641601,61.27999877929688,100,20200000,4,cifar10,399.0039584636688,0.08635742217302322,98.0,0
59,2250,5.0,-1.0,-1.0,100,5.922739661407473,61.5,100,20200000,4,cifar10,481.73712158203125,0.08770444989204408,98.0,0
60,2251,0.0,-1.0,-1.0,1,23.81402804870605,18.809999465942386,100,20300000,0,cifar10,40.07249903678893,43.194820404052734,10.0,0
61,2252,1.0,-1.0,-1.0,21,11.316573924255373,44.459999084472656,100,20300000,0,cifar10,129.23304390907288,4.926786422729492,63.0,0
62,2253,2.0,-1.0,-1.0,41,10.192067086029052,47.98999786376953,100,20300000,0,cifar10,211.0316617488861,1.389219045639038,89.0,0
63,2254,3.0,-1.0,-1.0,61,9.047911293792724,50.959999084472656,100,20300000,0,cifar10,287.6413035392761,1.0477669239044192,90.0,0
64,2255,4.0,-1.0,-1.0,81,8.647600149536133,51.959999084472656,100,20300000,0,cifar10,364.8729803562164,0.6787923574447632,89.0,0
65,2256,5.0,-1.0,-1.0,100,8.845556889343262,51.349998474121094,100,20300000,0,cifar10,442.0707352161408,0.6145697832107544,89.0,0
66,2257,0.0,-1.0,-1.0,1,21.61501303710937,11.329999923706055,100,20300000,3,cifar10,42.86990785598755,24.90643882751465,10.0,0
67,2258,1.0,-1.0,-1.0,21,6.730193476104736,49.61999893188477,100,20300000,3,cifar10,137.71612286567688,1.389074683189392,79.0,0
68,2259,2.0,-1.0,-1.0,41,6.084713083839416,57.32999801635742,100,20300000,3,cifar10,227.59425592422485,0.16501270234584808,96.0,0
69,2260,3.0,-1.0,-1.0,61,5.917136222076416,57.97999954223633,100,20300000,3,cifar10,317.2001118659973,0.12383248656988145,96.0,0
70,2261,4.0,-1.0,-1.0,81,5.8915164775848385,58.11999893188477,100,20300000,3,cifar10,405.3858938217163,0.17294561862945554,94.0,0
71,2262,5.0,-1.0,-1.0,100,5.891654994392395,57.97999954223633,100,20300000,3,cifar10,482.0602343082428,0.12849590182304382,97.0,0
72,2263,0.0,-1.0,-1.0,1,27.397856329345704,9.59000015258789,100,20300000,4,cifar10,41.81674480438232,28.20047187805176,10.0,0
73,2264,1.0,-1.0,-1.0,21,8.220537841796874,51.44999694824219,100,20300000,4,cifar10,136.0530385971069,0.8519404530525208,88.0,0
74,2265,2.0,-1.0,-1.0,41,7.014908065032959,57.71999740600586,100,20300000,4,cifar10,224.79157996177673,0.10368050634860992,96.0,0
75,2266,3.0,-1.0,-1.0,61,6.707442399597168,58.90999984741211,100,20300000,4,cifar10,314.6495079994202,0.10604358464479446,98.0,0
76,2267,4.0,-1.0,-1.0,81,6.6733624084472645,58.86999893188477,100,20300000,4,cifar10,399.1179573535919,0.13969586789608002,98.0,0
77,2268,5.0,-1.0,-1.0,100,6.7189463470458985,58.709999084472656,100,20300000,4,cifar10,472.1618857383728,0.2397238612174988,95.0,0
78,2269,0.0,-1.0,-1.0,1,48.94127496948242,10.059999465942383,100,20400000,0,cifar10,36.46704840660095,40.88777160644531,2.0,0
79,2270,1.0,-1.0,-1.0,21,14.986403076171875,33.389999389648445,100,20400000,0,cifar10,118.29329347610474,5.613914966583252,60.0,0
80,2271,2.0,-1.0,-1.0,41,9.85266693725586,45.599998474121094,100,20400000,0,cifar10,198.75588274002075,1.0066343545913696,86.0,0
81,2272,3.0,-1.0,-1.0,61,9.47479338989258,46.69999694824219,100,20400000,0,cifar10,275.6586599349976,1.0778861045837402,80.0,0
82,2273,4.0,-1.0,-1.0,81,9.224773040771485,46.93000030517578,100,20400000,0,cifar10,354.00312757492065,1.339450478553772,85.0,0
83,2274,5.0,-1.0,-1.0,100,9.063113848876952,47.04999923706055,100,20400000,0,cifar10,428.453111410141,0.7649307250976562,88.0,0
84,2275,0.0,-1.0,-1.0,1,33.356331384277354,4.679999828338623,100,20400000,4,cifar10,40.288267374038696,29.7485294342041,5.0,0
85,2276,1.0,-1.0,-1.0,21,8.577431375122071,49.34000015258789,100,20400000,4,cifar10,132.77944588661194,1.5962355136871338,80.0,0
86,2277,2.0,-1.0,-1.0,41,6.306025883865356,59.41999816894531,100,20400000,4,cifar10,219.07074189186096,0.26737016439437866,96.0,0
87,2278,3.0,-1.0,-1.0,61,6.26801541595459,59.39999771118164,100,20400000,4,cifar10,310.8851523399353,0.30861175060272217,95.0,0
88,2279,4.0,-1.0,-1.0,81,6.198486547851562,59.65999984741211,100,20400000,4,cifar10,400.274698972702,0.13546176254749298,95.0,0
89,2280,5.0,-1.0,-1.0,100,6.1775244583129885,59.68000030517578,100,20400000,4,cifar10,483.34327840805054,0.12936870753765106,95.0,0
90,2281,0.0,-1.0,-1.0,1,19.532710397338867,14.9399995803833,100,20400000,3,cifar10,39.45358872413635,22.112096786499023,10.0,0
91,2282,1.0,-1.0,-1.0,21,6.7410214935302735,52.02999877929688,100,20400000,3,cifar10,132.59100604057312,1.2553805112838743,85.0,0
92,2283,2.0,-1.0,-1.0,41,5.593308567810059,58.849998474121094,100,20400000,3,cifar10,219.03051614761355,0.12133165448904035,95.0,0
93,2284,3.0,-1.0,-1.0,61,5.586023513031006,58.81999969482422,100,20400000,3,cifar10,309.33935809135437,0.045414477586746216,98.0,0
94,2285,4.0,-1.0,-1.0,81,5.609691464233398,58.71999740600586,100,20400000,3,cifar10,398.5735001564026,0.15915505588054654,97.0,0
95,2286,5.0,-1.0,-1.0,100,5.5807683052062975,58.68999862670898,100,20400000,3,cifar10,479.6807494163513,0.04252232611179352,99.0,0
96,2287,0.0,-1.0,-1.0,1,37.71686602783203,8.409999847412111,100,20500000,0,cifar10,40.55999755859375,32.977149963378906,8.0,0
97,2288,1.0,-1.0,-1.0,21,15.232353829956054,34.610000610351555,100,20500000,0,cifar10,141.22155380249026,4.806974411010742,64.0,0
98,2289,2.0,-1.0,-1.0,41,11.144834802246091,42.40999984741211,100,20500000,0,cifar10,236.6544690132141,0.9992458820343018,83.0,0
99,2290,3.0,-1.0,-1.0,61,11.296958036804199,42.16999816894531,100,20500000,0,cifar10,326.8044135570526,0.9741197824478148,83.0,0
100,2291,4.0,-1.0,-1.0,81,10.965213670349119,42.66999816894531,100,20500000,0,cifar10,412.1867039203644,1.1690727472305298,87.0,0
101,2292,5.0,-1.0,-1.0,100,11.041051536560056,42.7599983215332,100,20500000,0,cifar10,496.24620628356934,1.1783819198608398,84.0,0
102,2293,0.0,-1.0,-1.0,1,20.72851881713867,11.09000015258789,100,20500000,4,cifar10,42.340504884719856,22.0472469329834,12.0,0
103,2294,1.0,-1.0,-1.0,21,7.823180645751952,49.47999954223633,100,20500000,4,cifar10,142.77558708190918,0.6606320738792419,88.0,0
104,2295,2.0,-1.0,-1.0,41,8.246017543029785,53.53999710083008,100,20500000,4,cifar10,236.72192549705503,0.2989848256111145,94.0,0
105,2296,3.0,-1.0,-1.0,61,7.692115954589844,54.37999725341797,100,20500000,4,cifar10,327.2292718887328,0.0025269698817282915,100.0,0
106,2297,4.0,-1.0,-1.0,81,7.595096241760254,54.48999786376953,100,20500000,4,cifar10,412.3793485164642,0.08357377350330353,98.0,0
107,2298,5.0,-1.0,-1.0,100,7.619119171142577,54.52999877929688,100,20500000,4,cifar10,496.4764723777771,0.03242138773202896,98.0,0
108,2299,0.0,-1.0,-1.0,1,21.817186587524414,9.219999313354492,100,20500000,3,cifar10,40.23841929435729,19.550268173217773,13.0,0
109,2300,1.0,-1.0,-1.0,21,6.800073323059082,48.44999694824219,100,20500000,3,cifar10,137.5589361190796,1.1578950881958008,80.0,0
110,2301,2.0,-1.0,-1.0,41,6.193252626037598,52.48999786376953,100,20500000,3,cifar10,224.08191466331482,0.13349705934524536,93.0,0
111,2302,3.0,-1.0,-1.0,61,6.093809573364258,53.16999816894531,100,20500000,3,cifar10,306.01470851898193,0.13719376921653748,97.0,0
112,2303,4.0,-1.0,-1.0,81,6.087061516571045,53.23999786376953,100,20500000,3,cifar10,385.60993456840515,0.1897950917482376,93.0,0
113,2304,5.0,-1.0,-1.0,100,6.075959961700439,53.18000030517578,100,20500000,3,cifar10,464.6331562995911,0.11685708165168762,99.0,0
114,2305,0.0,-1.0,-1.0,1,41.305353717041015,14.59999942779541,100,20600000,0,cifar10,40.074065446853645,37.973976135253906,12.0,0
115,2306,1.0,-1.0,-1.0,21,15.91188423461914,30.5,100,20600000,0,cifar10,126.713849067688,6.622678756713867,62.0,0
116,2307,2.0,-1.0,-1.0,41,10.326062423706057,44.14999771118164,100,20600000,0,cifar10,202.73143458366403,1.2876929044723509,83.0,0
117,2308,3.0,-1.0,-1.0,61,9.835698628234864,44.48999786376953,100,20600000,0,cifar10,281.04304194450384,1.1610081195831299,86.0,0
118,2309,4.0,-1.0,-1.0,81,9.82708572845459,44.68000030517578,100,20600000,0,cifar10,362.0803894996643,0.8272277116775513,87.0,0
119,2310,5.0,-1.0,-1.0,100,9.861629205322268,44.45000076293945,100,20600000,0,cifar10,433.68550658226013,1.8307600021362305,82.0,0
120,2311,0.0,-1.0,-1.0,1,26.81173295593261,9.829999923706056,100,20600000,3,cifar10,40.24829173088073,28.39760589599609,9.0,0
121,2312,1.0,-1.0,-1.0,21,7.324559366607666,49.22999954223633,100,20600000,3,cifar10,137.12486100196838,0.8910835385322571,81.0,0
122,2313,2.0,-1.0,-1.0,41,5.616014002227783,58.88999938964844,100,20600000,3,cifar10,228.9151296615601,0.15060199797153473,94.0,0
123,2314,3.0,-1.0,-1.0,61,5.4388429504394535,59.56999969482422,100,20600000,3,cifar10,317.6106197834015,0.11945685744285585,97.0,0
124,2315,4.0,-1.0,-1.0,81,5.4223166496276844,59.64999771118164,100,20600000,3,cifar10,405.8956708908081,0.16950204968452454,97.0,0
125,2316,5.0,-1.0,-1.0,100,5.432280606842041,59.54999923706055,100,20600000,3,cifar10,490.63242173194885,0.22606395184993744,95.0,0
126,2317,0.0,-1.0,-1.0,1,35.97756169433594,7.779999732971191,100,20600000,4,cifar10,40.30032300949097,34.51520156860352,9.0,0
127,2318,1.0,-1.0,-1.0,21,6.9511552116394055,55.77000045776367,100,20600000,4,cifar10,137.45616436004642,1.4052810668945312,85.0,0
128,2319,2.0,-1.0,-1.0,41,4.870824142456055,66.26000213623047,100,20600000,4,cifar10,227.5454528331757,0.22089476883411407,99.0,0
129,2320,3.0,-1.0,-1.0,61,4.716611122512816,66.70999908447266,100,20600000,4,cifar10,314.1176490783692,0.0868259072303772,99.0,0
130,2321,4.0,-1.0,-1.0,81,4.689109020614624,66.90000152587889,100,20600000,4,cifar10,403.16819024086,0.039981555193662636,99.0,0
131,2322,5.0,-1.0,-1.0,100,4.785728971862793,66.29000091552734,100,20600000,4,cifar10,490.23388242721563,0.06565935909748077,99.0,0
